# Time (s)	Generation (V)	PC (V)	PL (V)
5.849359536760837322e-03	-5.882066434704460445e-01	-5.917402606703017209e-01	-3.666496175813518832e+00
5.882698719073532062e-03	-5.862979296535383300e-01	-5.899256134188423095e-01	-3.654864928962826998e+00
5.916037901386209455e-03	-5.842371630264576732e-01	-5.879457053789374221e-01	-3.642352601592240280e+00
5.949377083698906797e-03	-5.819750552840694535e-01	-5.857976372393868258e-01	-3.628330678377247320e+00
5.982716266011584190e-03	-5.795232036759874195e-01	-5.834437179435130183e-01	-3.612621010671662525e+00
6.016055448324278930e-03	-5.769376615706451883e-01	-5.808742831189041000e-01	-3.596586939621424950e+00
6.049394630636955456e-03	-5.741163087541027998e-01	-5.781895201074547241e-01	-3.579702393883324785e+00
6.082733812949651063e-03	-5.710858833282369540e-01	-5.753059931506928626e-01	-3.561280549330204881e+00
6.116072995262327588e-03	-5.678744119780546606e-01	-5.721918098169715972e-01	-3.541271473325939390e+00
6.149412177575023196e-03	-5.645047670557601371e-01	-5.689326608873868096e-01	-3.519878443485788821e+00
6.182751359887697987e-03	-5.609572976696600710e-01	-5.654219161078802847e-01	-3.497251260368767767e+00
6.216090542200395329e-03	-5.572687284405138941e-01	-5.618216148103747365e-01	-3.473330648970220036e+00
6.249429724513070120e-03	-5.534342271828669446e-01	-5.580019322446034824e-01	-3.449151355904679139e+00
6.282768906825767462e-03	-5.493107611707123139e-01	-5.540965589124665636e-01	-3.424136410710052036e+00
6.316108089138442253e-03	-5.450532825271173776e-01	-5.498806370586856174e-01	-3.397832548995630919e+00
6.349447271451139595e-03	-5.406695227520201819e-01	-5.455181388887073712e-01	-3.370632794308325408e+00
6.382786453763814385e-03	-5.361736562607228862e-01	-5.410647956236642742e-01	-3.342828692685101633e+00
6.416125636076511728e-03	-5.315089853974097611e-01	-5.364703525227827452e-01	-3.313731810756424867e+00
6.449464818389189988e-03	-5.266097924250816575e-01	-5.317183801527479714e-01	-3.283336672650669197e+00
6.482804000701888197e-03	-5.215930162623736432e-01	-5.267576573363953463e-01	-3.251600111330056997e+00
6.516143183014561253e-03	-5.164518918489585664e-01	-5.216912707237895130e-01	-3.218673859966052042e+00
6.549482365327260330e-03	-5.110759231858784668e-01	-5.164216101462875130e-01	-3.184733490856300531e+00
6.582821547639933386e-03	-5.055279287007397038e-01	-5.109544742296696640e-01	-3.149779326793776146e+00
6.616160729952632463e-03	-4.998826462137220816e-01	-5.053397955703251565e-01	-3.114267531625307672e+00
6.649499912265305519e-03	-4.941980619638597916e-01	-4.996345939707882988e-01	-3.078128521524861494e+00
6.682839094578004596e-03	-4.882989286535906470e-01	-4.938581981777104835e-01	-3.041094913240318665e+00
6.716178276890677652e-03	-4.823112052793262494e-01	-4.878878706540115684e-01	-3.003437634546259005e+00
